file	fac1	fac2	fac3	fac4	fac5	fac6
fat001620	1	3	0	2	1	0
fat001621	1	1	1	2	0	0
fat001622	3	6	0	2	3	0
fat001623	3	6	0	1	0	1
fat001624	3	7	0	-3	3	1
fat001625	26	3	0	0	0	0
fat001626	4	7	1	2	5	0
fat001627	17	8	-1	4	2	0
fat001628	11	5	1	1	0	1
fat001629	8	3	1	-1	1	6
fat001630	15	4	0	2	2	0
fat001631	14	4	-1	3	3	0
fat001632	14	5	-1	2	2	0
fat001633	17	5	-1	2	2	0
fat001634	8	3	1	0	1	0
fat001635	1	2	1	0	0	0
fat001636	9	4	2	0	1	0
fat001637	9	4	2	0	1	0
fat001638	1	2	0	1	4	0
fat001639	1	1	2	0	4	2
fat001640	1	4	2	0	2	1
fat001641	2	-1	5	0	0	0
fat001642	0	1	1	0	2	0
fat001643	0	6	-1	-2	2	0
fat001644	17	2	-1	0	0	0
fat001645	2	6	0	-2	3	1
fat001646	6	4	4	0	3	2
fat001647	6	5	6	0	2	2
fat001648	7	8	5	0	5	2
fat001649	6	4	4	1	-1	2
fat001650	6	5	3	0	1	2
fat001651	7	3	3	0	0	2
fat001652	7	3	3	0	0	2
fat001653	5	5	0	1	1	2
fat001654	16	9	1	0	2	1
fat001655	7	6	0	0	2	1
fat001656	7	6	-1	1	2	3
fat001657	9	8	1	0	1	1
fat001658	7	4	0	0	0	0
fat001659	7	4	0	0	0	0
fat001660	11	6	2	1	0	2
fat001661	10	5	0	1	2	0
fat001662	11	5	1	0	1	0
fat001663	13	6	1	0	1	1
fat001664	1	4	3	2	2	1
fat001665	0	2	2	0	1	1
fat001666	0	2	1	0	1	0
fat001667	1	6	0	-2	2	0
fat001668	20	2	-1	0	0	0
fat001669	3	5	1	2	0	1
fat001670	7	6	1	0	1	0
fat001671	5	4	1	0	1	0
fat001672	7	6	0	0	0	1
fat001673	7	6	0	0	0	1
fat001674	7	6	0	0	0	1
fat001675	7	6	0	1	0	0
fat001676	7	6	0	1	0	1
fat001677	6	4	0	4	1	0
fat001678	6	3	0	1	0	0
fat001679	7	2	0	0	0	1
fat001680	7	2	1	0	0	2
fat001681	10	2	0	3	2	2
fat001682	4	3	2	1	0	0
fat001683	7	3	0	1	0	0
fat001684	7	6	0	1	0	0
fat001685	0	0	6	0	3	0
fat001686	0	1	10	0	2	0
fat001687	0	0	10	0	0	0
fat001688	0	4	2	3	2	0
fat001689	1	6	0	0	2	0
fat001690	14	2	-1	0	0	0
fat001691	4	2	0	1	1	0
fat001692	9	3	2	-1	0	6
fat001693	9	3	1	-1	0	5
fat001694	9	3	1	-1	0	5
fat001695	3	4	1	1	0	0
fat001696	3	4	0	0	0	0
fat001697	5	2	0	0	0	0
fat001698	5	3	0	0	0	0
fat001699	0	2	0	0	0	1
fat001700	1	3	0	0	1	1
fat001701	1	3	1	1	2	1
fat001702	5	3	1	0	1	0
fat001703	1	3	0	-1	1	0
fat001704	0	2	1	0	0	0
fat001705	1	3	2	8	1	0
fat001706	0	8	-1	2	4	0
fat001707	21	2	-1	0	0	0
fat001708	4	3	-1	1	3	0
fat001709	9	9	1	4	2	0
fat001710	8	4	-1	2	2	0
fat001711	7	3	0	1	0	0
fat001712	16	4	-1	1	3	0
fat001713	16	6	1	2	2	1
fat001714	15	5	1	1	3	0
fat001715	15	5	0	0	2	6
fat001716	10	4	1	1	2	1
fat001717	4	5	-1	0	3	1
fat001718	5	5	-1	0	2	1
fat001719	4	5	-1	0	2	1
fat001720	5	7	-1	3	3	0
fat001721	4	3	-1	0	4	1
fat001722	4	5	-1	0	3	1
fat001723	8	5	0	2	2	0
fat001724	16	5	0	1	2	3
fat001725	15	5	-1	0	3	0
fat001726	12	3	0	1	2	0
fat001727	12	6	0	3	3	2
fat001728	9	5	0	1	1	0
fat001729	12	2	-1	5	1	0
fat001730	9	3	-1	1	1	1
fat001731	18	2	0	1	1	0
fat001732	13	6	-1	1	2	1
fat001733	13	2	0	4	1	0
fat001734	0	0	3	0	2	0
fat001735	0	0	6	0	1	0
fat001736	0	1	8	0	0	0
fat001737	0	0	5	1	1	0
fat001738	1	2	2	1	0	0
fat001739	2	1	2	0	0	0
fat001740	0	3	0	1	-2	1
fat001741	2	2	1	1	0	1
fat001742	5	2	0	5	2	0
fat001743	0	3	0	1	3	0
fat001744	2	4	1	1	4	1
fat001745	26	1	0	0	0	0
fat001746	6	14	-1	7	3	0
fat001747	8	6	0	1	2	0
fat001748	9	5	0	2	1	0
fat001749	14	11	-1	5	4	0
fat001750	11	11	0	5	3	0
fat001751	18	11	-1	3	3	0
fat001752	19	12	-1	3	3	0
fat001753	20	11	-1	4	5	1
fat001754	19	11	0	7	3	1
fat001755	19	12	-1	3	3	0
fat001756	17	3	0	2	0	0
fat001757	12	3	0	2	0	0
fat001758	1	4	0	1	1	1
fat001759	19	4	-1	2	2	0
fat001760	11	11	-1	6	3	0
fat001761	11	10	-1	5	3	1
fat001762	9	8	-1	3	1	0
fat001763	11	11	-1	5	3	0
fat001764	8	4	-1	2	1	0
fat001765	9	3	-1	2	2	0
fat001766	12	9	0	5	3	0
fat001767	19	7	-1	2	2	2
fat001768	19	7	-1	2	3	1
fat001769	20	7	-1	4	3	0
fat001770	20	10	-1	5	3	0
fat001771	20	11	-1	5	4	0
fat001772	9	8	-1	3	1	0
fat001773	9	4	-1	3	1	0
fat001774	7	2	0	3	0	0
fat001775	9	3	0	4	1	0
fat001776	11	3	0	0	1	0
fat001777	0	2	1	1	5	0
fat001778	2	2	7	1	1	0
fat001779	5	1	6	2	2	0
fat001780	3	2	2	4	0	0
fat001781	1	5	2	1	0	1
fat001782	1	4	1	1	-1	0
fat001783	2	9	-1	-1	4	1
fat001784	17	3	-1	0	0	0
fat001785	6	8	0	2	3	0
fat001786	8	7	1	0	1	0
fat001787	9	4	-2	2	2	0
fat001788	9	4	-2	0	2	0
fat001789	9	5	-1	2	2	0
fat001790	14	4	0	0	1	0
fat001791	14	5	0	0	0	0
fat001792	14	6	-1	3	2	0
fat001793	13	4	0	2	0	0
fat001794	0	3	0	1	0	0
fat001795	0	0	5	0	2	0
fat001796	0	1	6	2	0	0
fat001797	0	0	14	1	0	0
fat001798	2	3	5	0	0	0
fat001799	0	3	0	0	0	1
fat001800	4	3	4	0	0	0
fat001801	2	2	3	0	0	0
fat001802	1	7	-1	2	2	1
fat001803	15	3	0	5	0	0
fat001804	6	9	0	7	4	1
fat001805	7	3	1	2	0	2
fat001806	8	3	2	3	0	3
fat001807	8	3	0	3	0	2
fat001808	11	9	-1	0	2	0
fat001809	6	3	0	4	2	2
fat001810	7	3	1	1	0	0
fat001811	5	1	1	2	1	0
fat001812	11	4	0	1	0	0
fat001813	11	3	0	0	0	1
fat001814	12	6	0	3	2	0
fat001815	8	6	0	2	2	1
fat001816	9	4	-2	0	1	0
fat001817	9	5	-1	0	1	0
fat001818	8	3	1	3	0	0
fat001819	11	5	2	1	0	0
fat001820	8	3	0	1	0	0
fat001821	13	4	1	3	1	0
fat001822	6	3	1	3	2	1
fat001823	4	2	-1	1	1	0
fat001824	5	3	0	1	1	0
fat001825	3	2	1	6	1	0
fat001826	3	2	0	5	0	0
fat001827	3	8	0	4	0	0
fat001828	9	9	-1	4	2	0
fat001829	3	4	-1	3	1	0
fat001830	15	7	1	3	0	1
fat001831	13	12	3	1	2	0
fat001832	12	5	-1	1	2	1
fat001833	0	0	5	0	2	0
fat001834	2	0	1	2	0	1
fat001835	6	2	2	0	0	0
fat001836	1	3	0	0	0	0
fat001837	3	2	1	0	1	1
fat001838	0	10	0	-1	4	0
fat001839	29	1	1	1	0	0
fat001840	12	2	1	1	0	0
fat001841	3	3	1	1	0	0
fat001842	0	23	-1	0	1	0
fat001843	1	12	-1	0	1	0
fat001844	2	7	0	1	1	0
fat001845	0	6	0	1	1	0
fat001846	2	12	1	0	1	2
fat001847	2	12	0	0	0	1
fat001848	2	12	0	0	1	1
fat001849	1	12	0	1	1	0
fat001850	2	0	0	4	10	0
fat001851	3	2	-1	0	5	0
fat001852	1	1	1	2	3	0
fat001853	3	2	2	1	-1	0
fat001854	0	9	0	-2	2	0
fat001855	1	26	-1	0	1	0
fat001856	1	26	-1	0	1	0
fat001857	1	26	-1	0	1	0
fat001858	1	26	-1	0	1	0
fat001859	1	26	-1	0	1	0
fat001860	1	26	-1	0	1	0
fat001861	3	14	0	1	1	0
fat001862	0	11	0	1	1	0
fat001863	2	17	3	0	0	2
fat001864	3	7	3	1	0	2
fat001865	0	12	0	0	1	0
fat001866	0	12	0	0	0	0
fat001867	0	12	0	0	2	1
fat001868	1	11	0	0	0	1
fat001869	1	11	0	0	0	1
fat001870	3	6	0	2	4	0
fat001871	3	6	0	1	0	1
fat001872	0	7	0	-2	3	0
fat001873	2	13	-1	1	0	0
fat001874	3	7	1	0	0	1
fat001875	0	13	1	-1	1	6
fat001876	2	9	0	1	0	0
fat001877	4	18	-1	0	1	0
fat001878	0	9	1	-1	1	0
fat001879	0	9	1	-1	1	1
fat001880	0	7	0	1	1	0
fat001881	0	7	0	2	0	0
fat001882	3	6	0	0	0	0
fat001883	0	9	0	0	1	0
fat001884	0	9	0	0	1	0
fat001885	0	9	0	0	1	0
fat001886	1	5	0	0	2	0
fat001887	0	3	0	0	3	1
fat001888	1	1	0	0	1	0
fat001889	0	1	1	0	2	0
fat001890	1	10	0	-2	4	1
fat001891	1	13	2	0	2	1
fat001892	3	12	1	1	2	1
fat001893	3	12	1	0	1	1
fat001894	2	12	1	0	1	1
fat001895	2	13	1	0	2	1
fat001896	0	13	2	1	2	1
fat001897	1	12	5	0	2	1
fat001898	4	12	1	1	1	1
fat001899	1	14	1	0	1	0
fat001900	1	14	2	0	1	1
fat001901	1	15	1	0	1	0
fat001902	1	14	1	0	1	0
fat001903	3	24	-1	2	2	0
fat001904	0	11	0	1	1	0
fat001905	0	11	0	0	1	0
fat001906	0	11	0	0	1	0
fat001907	0	11	0	0	1	0
fat001908	0	12	-1	2	2	0
fat001909	1	16	0	2	0	0
fat001910	0	14	-1	2	1	0
fat001911	0	6	1	0	0	0
fat001912	0	15	2	0	1	1
fat001913	0	16	2	0	1	1
fat001914	0	16	0	0	1	1
fat001915	0	15	0	0	1	1
fat001916	2	8	1	3	0	1
fat001917	2	11	2	1	1	0
fat001918	1	8	2	1	1	1
fat001919	0	11	0	1	2	0
fat001920	0	5	0	0	3	0
fat001921	0	11	1	0	1	0
fat001922	5	3	5	0	3	0
fat001923	0	3	4	1	1	0
fat001924	0	2	0	0	2	0
fat001925	0	6	2	2	1	0
fat001926	3	3	-1	3	2	0
fat001927	1	3	1	1	2	0
fat001928	0	2	2	1	0	1
fat001929	1	10	0	-2	4	0
fat001930	2	12	0	1	0	0
fat001931	0	15	0	3	0	1
fat001932	1	8	-1	4	0	0
fat001933	1	3	0	1	1	1
fat001934	1	19	-1	1	1	0
fat001935	1	7	0	3	2	0
fat001936	0	8	2	1	0	0
fat001937	1	10	-1	2	2	0
fat001938	0	13	0	2	0	0
fat001939	0	0	11	0	4	0
fat001940	0	3	1	3	2	0
fat001941	0	1	3	0	1	0
fat001942	0	8	0	-1	3	0
fat001943	3	12	2	-1	1	6
fat001944	4	12	1	-1	1	5
fat001945	2	12	0	-1	1	5
fat001946	0	10	0	2	1	0
fat001947	0	3	1	0	0	0
fat001948	-1	9	0	-1	0	0
fat001949	-1	12	0	-1	0	0
fat001950	0	1	1	-1	3	2
fat001951	0	7	2	3	2	0
fat001952	0	2	0	0	0	0
fat001953	1	3	-1	4	2	0
fat001954	4	0	3	1	0	0
fat001955	2	1	-1	3	2	0
fat001956	0	10	0	-2	4	0
fat001957	29	1	1	1	0	0
fat001958	2	25	1	3	1	0
fat001959	1	14	1	1	0	0
fat001960	0	13	-1	2	0	0
fat001961	0	12	-1	0	2	0
fat001962	1	14	2	1	2	1
fat001963	2	11	1	1	0	0
fat001964	0	9	1	3	1	2
fat001965	3	11	1	1	0	1
fat001966	0	12	-1	0	1	0
fat001967	1	4	-1	1	0	0
fat001968	2	9	0	3	1	0
fat001969	0	7	-1	2	2	0
fat001970	0	8	0	0	1	1
fat001971	0	9	1	2	0	0
fat001972	0	21	-1	1	1	2
fat001973	1	8	1	1	1	0
fat001974	1	7	0	1	0	0
fat001975	1	16	1	8	1	2
fat001976	0	11	2	5	2	0
fat001977	1	13	1	-1	1	6
fat001978	2	13	1	2	0	0
fat001979	2	8	0	1	0	0
fat001980	1	11	1	0	1	3
fat001981	1	8	0	0	1	1
fat001982	1	10	-1	1	0	1
fat001983	0	4	1	1	-1	0
fat001984	0	8	-1	3	1	0
fat001985	1	10	1	0	0	3
fat001986	0	1	0	0	1	0
fat001987	0	2	0	0	0	0
fat001988	0	13	1	2	1	2
fat001989	0	1	0	0	0	0
fat001990	0	4	1	0	0	0
fat001991	0	2	0	3	0	0
fat001992	1	3	0	0	0	1
fat001993	2	12	1	1	0	0
fat001994	0	15	0	1	1	1
fat001995	0	6	1	4	0	0
fat001996	1	12	-1	2	0	0
fat001997	0	11	1	0	1	0
fat001998	0	0	6	0	2	0
fat001999	0	0	2	0	1	0
fat002000	0	0	2	0	0	0
fat002001	3	3	2	1	0	0
fat002002	0	3	0	1	3	0
fat002003	1	11	0	-2	4	0
fat002004	29	1	1	1	0	0
fat002005	0	5	-1	1	1	0
fat002006	3	21	-1	0	2	0
fat002007	0	11	0	2	0	0
fat002008	0	21	-1	0	1	0
fat002009	0	22	-1	1	1	0
fat002010	0	15	0	0	3	1
fat002011	0	14	0	4	1	1
fat002012	1	23	-1	1	1	0
fat002013	0	7	0	0	0	0
fat002014	1	11	-2	9	1	0
fat002015	1	10	0	0	0	0
fat002016	1	4	0	0	1	1
fat002017	2	14	-1	1	1	0
fat002018	3	8	-1	1	1	1
fat002019	0	14	-1	0	1	0
fat002020	2	14	-1	0	1	0
fat002021	1	4	0	1	1	0
fat002022	0	12	0	0	1	0
fat002023	1	8	0	0	2	0
fat002024	1	3	0	0	0	2
fat002025	0	12	0	0	1	1
fat002026	0	3	0	2	0	0
fat002027	1	10	0	0	1	0
fat002028	1	9	-1	0	0	0
fat002029	1	10	0	1	1	0
fat002030	1	3	1	4	1	0
fat002031	0	2	4	1	5	0
fat002032	0	3	1	1	0	0
fat002033	2	6	2	2	2	0
fat002034	0	4	0	4	1	0
fat002035	3	2	1	2	0	0
fat002036	0	10	0	-2	4	0
fat002037	2	12	0	1	1	0
fat002038	2	12	-1	-2	1	0
fat002039	2	13	0	0	1	0
fat002040	9	7	0	-1	2	0
fat002041	0	18	-1	1	2	0
fat002042	1	18	-1	3	4	0
fat002043	1	23	0	0	1	0
fat002044	0	10	0	1	0	0
fat002045	1	6	0	3	0	0
fat002046	0	19	-1	0	1	0
fat002047	0	11	-2	1	1	0
fat002048	0	7	-1	1	1	0
fat002049	0	3	-1	3	0	0
fat002050	0	0	5	0	2	0
fat002051	0	3	0	0	0	1
fat002052	1	10	0	-2	3	0
fat002053	4	12	0	1	0	1
fat002054	2	13	0	1	0	0
fat002055	1	8	1	1	1	0
fat002056	0	16	0	0	1	0
fat002057	0	13	0	2	1	0
fat002058	2	12	-2	2	0	0
fat002059	1	12	0	1	1	1
fat002060	0	9	0	2	3	0
fat002061	0	9	0	2	0	1
fat002062	3	9	2	1	-1	1
fat002063	1	10	0	1	1	0
fat002064	0	8	0	1	1	1
fat002065	5	9	-1	1	1	0
fat002066	0	11	0	0	0	0
fat002067	0	2	0	1	0	0
fat002068	0	2	1	0	1	0
fat002069	0	11	-1	1	1	0
fat002070	0	11	0	4	1	0
fat002071	0	11	0	4	1	0
fat002072	1	6	0	1	1	0
fat002073	0	8	0	2	1	0
fat002074	1	5	0	0	1	1
fat002075	3	14	-1	3	0	1
fat002076	1	15	2	1	2	0
fat002077	0	14	0	0	0	1
fat002078	1	17	3	2	1	1
fat002079	0	8	2	1	0	0
fat002080	0	1	0	0	2	0
fat002081	1	3	0	0	2	0
fat002082	1	1	0	0	1	0
fat002083	1	2	3	1	0	0
fat002084	0	0	3	1	1	0
fat002086	0	10	0	-1	4	0
fat002087	12	2	1	1	0	0
fat002088	3	7	1	1	0	0
fat002089	0	21	-1	0	1	0
fat002090	2	4	0	2	1	0
fat002091	2	10	1	0	1	2
fat002092	2	10	0	0	1	1
fat002093	2	10	0	0	1	1
fat002094	1	8	0	1	1	0
fat002095	1	8	-1	0	1	0
fat002096	4	2	-1	3	13	0
fat002097	4	3	3	3	2	0
fat002098	0	9	0	-2	2	0
fat002099	29	1	1	1	0	0
fat002100	0	11	-1	0	1	0
fat002101	1	15	0	0	1	0
fat002102	1	26	-1	0	1	0
fat002103	1	26	-1	0	1	0
fat002104	1	26	-1	0	1	0
fat002105	1	26	-1	0	1	0
fat002106	1	26	-1	0	1	0
fat002107	3	12	0	1	1	0
fat002108	0	11	0	1	1	0
fat002109	2	15	3	0	0	2
fat002110	0	12	0	0	1	0
fat002111	0	11	0	0	0	0
fat002112	0	11	0	0	2	1
fat002113	0	10	0	0	1	0
fat002114	0	10	0	0	1	0
fat002115	0	11	0	0	1	0
fat002116	0	7	0	-2	5	0
fat002117	0	15	1	1	1	1
fat002118	0	13	1	0	0	0
fat002119	1	14	1	0	1	2
fat002120	2	16	0	4	0	0
fat002121	2	11	0	1	0	0
fat002122	4	20	-1	0	1	0
fat002123	0	12	0	0	1	0
fat002124	2	11	0	0	2	0
fat002125	2	12	1	0	0	0
fat002126	2	12	1	1	0	0
fat002127	0	12	0	0	1	0
fat002128	0	13	0	0	1	0
fat002129	0	3	0	0	3	1
fat002130	1	2	1	0	2	0
fat002131	1	10	0	-2	4	1
fat002132	1	13	2	0	1	1
fat002133	3	12	1	1	1	1
fat002134	3	12	1	0	1	1
fat002135	2	14	1	0	1	1
fat002136	2	13	1	0	1	1
fat002137	0	13	2	1	1	1
fat002138	1	12	5	0	2	1
fat002139	4	12	1	1	1	1
fat002140	1	14	1	0	0	0
fat002141	1	14	2	0	0	1
fat002142	1	15	1	0	0	0
fat002143	1	14	1	0	0	0
fat002144	1	16	1	0	0	0
fat002145	3	24	-1	2	1	0
fat002146	0	12	0	1	0	0
fat002147	0	10	0	0	0	0
fat002148	0	10	0	0	0	0
fat002149	0	10	0	0	0	0
fat002150	0	11	-1	2	0	0
fat002151	1	14	0	2	0	0
fat002152	0	13	-1	2	0	0
fat002153	0	15	1	0	0	0
fat002154	0	15	2	0	0	1
fat002155	0	16	2	0	0	1
fat002156	0	17	0	0	0	1
fat002157	1	11	0	2	1	1
fat002158	2	15	1	2	0	1
fat002159	2	13	2	2	0	0
fat002160	1	11	2	1	0	1
fat002161	0	11	0	1	2	0
fat002162	0	11	0	0	1	0
fat002163	0	13	1	0	0	0
fat002164	5	3	5	0	3	0
fat002165	0	3	4	1	1	0
fat002166	0	7	2	2	3	0
fat002167	1	2	-1	3	1	0
fat002168	2	1	-1	3	2	0
fat002169	1	11	0	-2	4	0
fat002170	2	14	0	1	0	0
fat002171	0	14	0	2	0	1
fat002172	2	12	-1	5	1	1
fat002173	2	21	-1	3	3	0
fat002174	0	11	2	1	0	0
fat002175	0	0	11	0	4	0
fat002176	0	4	3	3	2	0
fat002177	0	8	0	-1	3	0
fat002178	4	12	2	-1	0	6
fat002179	5	11	1	-1	0	5
fat002180	2	11	0	-1	0	5
fat002181	0	10	0	1	1	0
fat002182	0	11	1	0	0	0
fat002183	-1	11	0	-1	0	0
fat002184	-1	12	0	-1	0	0
fat002185	1	13	1	3	1	0
fat002186	0	11	0	1	0	0
fat002187	0	1	1	-1	3	2
fat002188	0	7	2	3	2	0
fat002189	1	3	0	1	2	0
fat002190	4	2	2	3	0	0
fat002191	0	10	0	-2	4	0
fat002192	0	12	1	1	1	0
fat002193	0	12	-2	1	0	0
fat002194	0	13	-1	2	0	0
fat002195	1	14	2	1	2	1
fat002196	2	11	1	1	0	0
fat002197	0	21	0	3	1	2
fat002198	3	10	1	0	0	1
fat002199	0	11	0	1	0	0
fat002200	2	12	0	3	1	0
fat002201	0	11	0	0	1	1
fat002202	0	11	1	2	0	0
fat002203	0	20	0	-1	1	2
fat002204	1	20	0	0	1	0
fat002205	1	11	-1	1	0	0
fat002206	1	15	-1	4	0	0
fat002207	0	13	2	4	1	0
fat002208	1	12	1	-1	1	6
fat002209	2	11	0	1	0	0
fat002210	1	12	1	0	1	3
fat002211	0	11	0	1	1	0
fat002212	1	12	-1	2	0	0
fat002213	0	10	0	0	0	0
fat002214	0	4	1	2	1	2
fat002215	1	12	1	0	0	0
fat002216	1	11	0	0	0	1
fat002217	0	11	0	3	0	0
fat002218	0	11	0	1	1	0
fat002219	0	11	1	3	-1	0
fat002220	1	13	0	1	1	2
fat002221	0	10	1	4	0	0
fat002222	1	10	-1	2	0	0
fat002223	0	10	1	0	1	0
fat002224	1	12	1	1	0	0
fat002225	2	13	2	0	0	0
fat002226	2	12	2	0	0	0
fat002227	1	0	0	2	2	0
fat002228	0	0	6	0	1	0
fat002229	0	0	1	0	0	0
fat002230	0	1	10	0	1	0
fat002231	0	0	2	1	0	0
fat002232	3	3	2	1	0	0
fat002233	0	3	0	2	1	0
fat002234	0	9	0	-2	3	0
fat002235	6	23	-1	0	3	0
fat002236	3	12	0	0	0	2
fat002237	0	20	-1	0	1	0
fat002238	1	20	-1	0	2	0
fat002239	0	11	-1	0	0	0
fat002240	0	20	0	0	1	0
fat002241	3	12	0	0	0	2
fat002242	0	21	-1	1	1	0
fat002243	0	21	0	4	1	1
fat002244	2	12	-1	1	1	0
fat002245	0	21	-1	0	1	0
fat002246	1	12	0	1	0	0
fat002247	3	10	-1	1	1	1
fat002248	2	11	-1	0	1	0
fat002249	1	10	0	0	0	0
fat002250	0	11	-1	0	1	0
fat002251	0	9	0	0	1	0
fat002252	1	10	0	0	2	0
fat002253	0	11	0	0	1	0
fat002254	0	11	1	0	0	0
fat002255	1	12	0	1	1	0
fat002256	1	11	0	1	1	0
fat002257	0	2	4	1	5	0
fat002258	2	8	3	3	2	0
fat002259	0	10	0	-2	4	0
fat002260	29	1	1	1	0	0
fat002261	4	14	0	-2	0	0
fat002262	0	10	0	1	1	0
fat002263	8	10	0	1	0	0
fat002264	0	11	0	0	0	0
fat002265	2	3	3	0	2	0
fat002266	0	2	-1	1	0	0
fat002267	0	0	10	2	0	0
fat002268	1	3	0	0	0	0
fat002269	1	10	0	-1	3	0
fat002270	2	13	2	0	0	0
fat002271	2	10	0	0	1	0
fat002272	4	14	2	2	3	0
fat002273	3	16	-1	4	0	1
fat002274	2	9	-1	4	0	0
fat002275	0	12	1	0	1	1
fat002276	1	10	0	1	1	1
fat002277	1	10	0	0	0	0
fat002278	0	9	0	0	0	1
fat002279	0	10	1	1	1	0
fat002280	5	10	0	0	0	0
fat002281	0	9	2	0	0	1
fat002282	0	10	0	0	0	0
fat002283	2	10	0	0	0	0
fat002284	0	10	0	1	1	0
fat002285	0	9	0	1	0	0
fat002286	0	10	1	0	1	0
fat002287	0	14	1	-1	1	0
fat002288	0	11	0	1	1	0
fat002289	1	9	1	1	0	0
fat002290	3	11	-1	3	0	1
fat002291	0	11	0	0	0	1
fat002292	1	13	3	2	1	1
fat002293	0	3	0	0	3	0
fat002294	3	2	3	1	2	0
fat002295	0	0	3	1	1	0
fat002296	0	10	0	-1	4	0
fat002297	10	2	1	0	0	0
fat002298	0	10	3	2	2	0
fat002299	2	9	1	1	2	0
fat002300	0	12	1	2	1	0
fat002301	0	12	3	2	3	2
fat002302	2	9	1	1	2	0
fat002303	0	3	1	2	1	0
fat002304	2	13	1	0	0	2
fat002305	1	9	0	1	0	0
fat002306	1	10	-1	0	0	0
fat002307	0	11	1	1	0	1
fat002308	0	9	-1	0	0	1
fat002309	1	11	0	1	1	1
fat002310	0	10	0	0	0	1
fat002311	1	11	2	1	1	0
fat002312	1	1	0	2	1	0
fat002313	1	3	-1	0	0	0
fat002314	0	10	0	0	-3	0
fat002315	0	9	2	3	2	1
fat002316	1	12	0	1	0	0
fat002317	0	9	0	2	0	0
fat002318	2	11	-1	2	1	0
fat002319	4	3	0	2	0	0
fat002320	1	2	0	0	0	1
fat002321	0	11	0	1	3	1
fat002322	0	11	0	1	3	1
fat002323	0	11	0	1	3	1
fat002324	0	11	0	1	3	1
fat002325	0	5	0	1	3	1
fat002326	1	5	-1	2	5	2
fat002327	2	11	1	2	0	0
fat002328	1	0	0	3	9	0
fat002329	3	2	-1	0	5	0
fat002330	1	1	1	2	3	0
fat002331	0	9	0	-2	2	0
fat002332	2	9	0	0	1	0
fat002333	1	4	0	0	0	0
fat002334	1	3	0	1	3	1
fat002335	0	3	0	1	3	1
fat002336	0	3	0	1	3	1
fat002337	0	3	0	1	3	1
fat002338	0	3	0	1	3	1
fat002339	0	0	0	0	3	1
fat002340	1	0	0	0	3	1
fat002341	0	0	0	0	0	0
fat002342	1	2	0	0	4	1
fat002343	3	4	1	1	2	2
fat002344	2	3	3	-1	0	0
fat002345	0	2	0	0	1	0
fat002346	0	2	0	0	1	0
fat002347	0	2	0	0	2	1
fat002348	0	2	0	0	1	0
fat002349	0	2	0	0	1	0
fat002350	0	2	0	0	1	0
fat002351	0	1	0	0	0	0
fat002352	1	1	0	1	1	1
fat002353	1	2	-1	4	2	0
fat002354	0	0	8	0	2	0
fat002355	2	1	5	0	1	0
fat002356	3	4	3	3	1	0
fat002357	0	7	0	-2	3	0
fat002358	11	2	1	1	0	0
fat002359	1	4	1	0	1	2
fat002360	1	4	0	0	1	2
fat002361	2	6	1	2	0	0
fat002362	0	2	-1	0	1	0
fat002363	2	6	2	2	1	0
fat002364	1	4	1	2	0	0
fat002365	2	4	0	1	1	1
fat002366	2	0	0	0	0	0
fat002367	3	2	2	0	1	0
fat002368	2	5	1	1	1	0
fat002369	0	3	0	0	2	0
fat002370	0	3	0	0	2	0
fat002371	0	3	0	0	2	0
fat002372	0	2	0	0	1	0
fat002373	1	1	0	0	0	0
fat002374	0	2	0	0	0	0
fat002375	1	4	3	0	0	0
fat002376	1	0	0	0	0	0
fat002377	0	2	0	0	0	0
fat002378	0	1	-2	1	0	0
fat002379	0	1	1	1	2	0
fat002380	0	2	0	0	1	0
fat002381	1	4	1	0	1	0
fat002382	1	2	-1	0	0	0
fat002383	4	3	0	0	0	1
fat002384	4	4	0	2	0	1
fat002385	1	4	0	0	4	1
fat002386	0	1	1	2	3	0
fat002387	1	10	0	-1	4	1
fat002388	35	2	2	1	0	0
fat002389	4	2	4	2	0	1
fat002390	3	3	1	1	1	1
fat002391	2	5	2	0	1	1
fat002392	1	6	2	0	0	1
fat002393	0	2	1	1	1	0
fat002394	0	4	1	0	0	0
fat002395	0	3	0	0	0	0
fat002396	0	3	1	1	0	0
fat002397	0	1	1	0	0	0
fat002398	2	2	0	0	1	0
fat002399	0	2	1	0	1	1
fat002400	0	0	-1	3	0	0
fat002401	3	9	0	2	0	0
fat002402	2	3	1	0	0	0
fat002403	0	4	1	0	0	0
fat002404	2	2	4	0	0	0
fat002405	4	3	2	1	1	1
fat002406	0	6	1	1	0	1
fat002407	1	1	0	0	1	1
fat002408	2	2	1	0	0	0
fat002409	0	0	0	0	0	0
fat002410	2	3	1	2	0	1
fat002411	1	2	2	1	0	1
fat002412	3	3	0	0	0	0
fat002413	0	5	2	1	0	0
fat002414	0	1	0	0	2	0
fat002415	2	1	1	1	1	0
fat002416	1	0	-1	2	1	0
fat002417	1	3	-1	2	2	0
fat002418	0	1	0	2	1	0
fat002419	3	2	4	1	4	0
fat002420	1	4	-1	6	1	0
fat002421	2	2	0	1	2	0
fat002422	0	10	0	-2	4	0
fat002423	2	2	0	0	0	1
fat002424	0	1	0	0	1	0
fat002425	2	2	0	0	0	0
fat002426	2	2	0	0	0	0
fat002427	0	3	1	0	0	1
fat002428	0	1	0	0	0	0
