_NAME_	Factor1	Factor2	Factor3	Factor4	Factor5	Factor6	load	secondary
v000040	-0.182649045	0.5587708791	-0.483140775	0.0576564298	-0.2750169	0.2454790957	fac2	
v000046	0.1746802065	-0.017077853	0.2723721179	0.1059491695	0.4733316351	0.0755055344	fac5	
v000047	-0.065641446	-0.185988528	0.4692775868	-0.085242618	0.831741791	0.1043970202	fac5	
v000050	-0.282550989	0.1801217439	-0.246708127	-0.406042061	-0.159160643	-0.121047878	fac4	
v000055	-0.397541997	-0.153713442	-0.384995042	-0.463715828	0.7984358587	0.0228569525	fac5	
v000059	0.8179522407	0.1739408579	-0.293015446	0.3199551641	0.0791595114	0.0840025476	fac1	
v000067	-0.263986227	0.2447962275	-0.06970152	-0.113456717	0.0611943279	-0.098181778		
v000071	-0.125866797	0.0531555339	-0.166146116	0.1694143336	0.1289628511	0.0952951128		
v000073	1.0751783925	-0.281264287	-0.268629123	0.00796534	-0.000987844	-0.04360621	fac1	
v000077	0.7537146931	0.1788360098	0.1787549437	-0.253773564	0.1757485261	0.3532298337	fac1	
v000079	0.0285203163	-0.082046027	-0.068548053	0.6188067035	-0.126678592	0.1275954266	fac4	
v000088	0.8648238265	0.1595568915	0.0369071875	0.2138363977	0.1515325857	0.1688922154	fac1	
v000090	-0.256292531	-0.249902313	-0.347444313	0.0309216684	-0.308937642	-0.035169751	fac3	
v000091	-0.308878173	0.3357555564	-0.3907923	0.2654480294	0.0133087259	0.073200315	fac3	
v000093	1.0118540076	-0.620911492	-0.252091146	-0.1141332	0.3206019208	-0.078311874	fac1	
v000102	-0.169238554	-0.196699568	-0.128299023	0.833073306	-0.004085922	0.1727604786	fac4	
v000104	-0.113718212	-0.255582922	-0.404891354	0.6158330062	0.2754839206	0.5432914196	fac4	
v000107	0.1457564515	0.3453151003	-0.361712987	0.310179553	0.3511521474	-0.177763145	fac3	
v000115	0.0183950201	0.5498006143	0.1825242359	0.0397470324	-0.10543879	-0.009388289	fac2	
v000116	-0.017713739	0.2461652411	0.007923951	0.9186662185	0.0119967111	-0.218991698	fac4	
v000119	-0.188519369	-0.145016882	0.2021075635	-0.06001471	-0.178139117	-0.361104997	fac6	
v000125	-0.20640746	0.9808233611	0.3216917189	-0.075345671	-0.102813267	-0.189906333	fac2	
v000133	0.8750306239	-0.099685484	-0.260867716	0.2382638798	0.246142709	0.2963657682	fac1	
v000134	-0.002524524	-0.174473397	0.9169366106	0.0489487276	0.1159114546	-0.004673007	fac3	
v000136	0.997271224	-0.258363534	-0.129469629	-0.158709587	-0.027700758	-0.175491369	fac1	
v000137	-0.174889699	-0.290719724	0.1248604256	0.2137696221	0.5584355249	-0.121973461	fac5	
v000143	1.2519197516	-0.275150016	-0.220024165	-0.189607982	-0.125684408	-0.157405516	fac1	
v000144	-0.232342232	-0.258653757	0.3937944527	-0.140275779	-0.272073964	-0.366777117	fac3	
v000145	-0.125431205	-0.208301466	-0.015946527	-0.055428651	-0.087535787	-0.078694342		
v000148	-0.068871189	-0.219607228	-0.220017437	-0.265754801	-0.143279557	-0.112713797		
v000152	-0.045293433	-0.002663918	1.0774693107	-0.010857004	0.0814926798	-0.065837973	fac3	
v000157	-0.204454698	-0.159169624	-0.194603672	0.4026523131	-0.55141964	0.2857946876	fac5	
v000162	-0.273965173	-0.091258039	-0.189322984	-0.068578854	-0.685624795	0.3637109299	fac5	
v000168	-0.234954139	0.0960711429	-0.216100704	0.2777240816	-0.990126837	0.6343164441	fac5	
v000173	-0.097716613	-0.426793664	-0.159304844	0.1866548407	-0.183274534	0.7828130655	fac6	
v000176	1.0095437046	-0.066436449	0.0797741199	-0.301529322	0.1000503016	0.1777734825	fac1	
v000179	-0.048785754	-0.168496573	0.2079264691	0.1210372668	-0.116943705	0.0069709699		
v000180	0.0089473578	-0.186505638	-0.189755612	-0.220623488	0.056696736	1.0937516056	fac6	
v000187	-0.172833832	0.7023168161	-0.193749036	0.1860811781	0.1775965718	-0.025883689	fac2	
v000188	0.0136267102	0.3515167928	0.537569135	-0.219148096	-0.096999257	0.5352348019	fac3	
v000194	-0.099774005	-0.23441249	-0.128238812	0.6114638946	-0.481252042	0.0557024589	fac4	
v000195	-0.329688222	0.0558359475	-0.171629388	-0.111431609	0.0749134674	-0.118958405	fac1	
v000198	-0.04155797	-0.009717251	-0.37281653	0.4902657418	0.1977444323	-0.227158712	fac4	
v000199	-0.217668983	-0.236689297	-0.229420134	-0.156955422	0.0418784499	-0.187915465		
v000204	0.0812467935	0.3700010618	0.1227671655	0.5701362626	-0.074733673	0.1966319422	fac4	
v000208	-0.077813129	-0.000389268	0.2909335681	0.6987965578	-0.278976397	0.1648008021	fac4	
v000220	-0.22391986	-0.324001552	-0.093178651	0.1247310121	1.035999379	0.1878964152	fac5	
v000224	1.3342864312	-0.504412947	-0.187313839	-0.214551663	-0.283165114	-0.282454346	fac1	
v000228	-0.236463513	0.1820815665	-0.334824693	0.6159361082	0.171379972	-0.252287995	fac4	
v000230	0.0460193491	0.0257008811	-0.154047178	0.7568196575	-0.038713028	0.0097254989	fac4	
v000234	-0.306516233	-0.121510821	-0.325019513	-0.280668564	-0.072020896	-0.370125732	fac6	
v000238	0.9036633598	-0.419877372	0.4721474537	0.0246233159	0.1163308128	0.0411932765	fac1	
v000244	-0.169240408	-0.180163947	0.2476641872	-0.284596367	-0.277643703	-0.149490052		
v000245	0.0877972898	0.3443258209	0.0096636663	0.3803605439	0.1464183531	0.1121025288	fac4	
v000248	0.0232411089	-0.174351954	-0.282674786	0.0003236251	0.080825948	1.1587862843	fac6	
v000251	0.1293716427	0.4334389626	-0.160794887	-0.177723837	-0.091314313	0.3319817366	fac2	
v000252	0.079090289	-0.192262195	0.3131805941	-0.255498412	-0.100309417	-0.049704421	fac3	
v000257	-0.075269899	-0.257709299	-0.02687679	0.6588125877	0.1191227589	-0.171223427	fac4	
v000261	-0.190272075	-0.462046518	0.0486469108	0.1218566298	1.0032736418	0.2618120936	fac5	
v000263	0.6679360186	0.186306584	0.1374825754	-0.20945267	0.1206329601	0.2490609612	fac1	
v000268	-0.201862395	-0.127061141	0.6237713103	-0.157206518	-0.287956919	-0.281882192	fac3	
v000271	-0.264626364	-0.124439922	-0.008548029	0.6518529814	0.5243070492	-0.24452552	fac4	
v000272	-0.251689091	-0.188940115	-0.209173798	-0.130163973	-0.394434668	0.0785848048	fac5	
v000275	-0.028343097	0.9036410148	-0.118145396	-0.364235781	0.079775655	0.4696804377	fac2	
v000277	-0.065957176	-0.304040927	0.0645875746	-0.170371972	-0.009372749	-0.107244321	fac2	
v000281	-0.221731126	-0.188129994	-0.161377831	0.1324593188	-0.641722096	0.0207672998	fac5	
v000284	-0.111911155	-0.166220926	0.2537843397	0.6607526568	0.2097548877	-0.002600064	fac4	
v000286	-0.281518376	-0.370566294	-0.241990802	-0.291968398	-0.292871784	0.868194756	fac6	
v000288	-0.214844364	1.0028914457	-0.014400385	-0.049474283	0.1672209178	-0.362649693	fac2	
v000289	-0.290770478	-0.237158725	0.8179255669	0.0661704438	0.4637944751	-0.106906555	fac3	
v000293	-0.256060797	-0.228107426	-0.247729019	-0.109566278	-0.603720153	0.0216530244	fac5	
v000296	0.0990665509	0.1116531848	-0.100645517	-0.0835403	0.0575433155	0.7066932677	fac6	
v000297	-0.094746874	-0.257580287	-0.193636473	0.6982198464	0.4393849756	-0.138848006	fac4	
v000303	-0.047850416	-0.34505826	-0.120330565	0.2718591045	0.7626994003	0.2069850642	fac5	
v000304	-0.10040554	-0.029134378	-0.11802481	0.5902004546	0.2841919113	-0.074670276	fac4	
v000305	-0.27399493	-0.24043468	-0.446390447	-0.261190914	-0.196417554	-0.435168936	fac3	
v000306	0.0397923544	0.334622224	-0.331724115	0.6436335714	0.1317061623	-0.087643842	fac4	
v000307	0.0192746122	0.5843680618	-0.30156252	0.0742684875	-0.040904405	0.1159823214	fac2	
v000309	-0.146898646	-0.040325733	-0.337972375	0.1752796644	0.6078800629	0.5451512551	fac5	
v000315	-0.184251361	-0.086213481	0.7690003724	-0.08621871	-0.126815449	-0.265315131	fac3	
v000322	-0.174986377	-0.066238652	-0.276694902	0.701733381	0.1388690615	-0.226491602	fac4	
v000323	-0.040217524	0.4201851013	-0.305229081	0.4808754285	0.0146774922	-0.418105879	fac4	
v000324	0.0547514689	0.0666146379	-0.39195342	0.5834592362	0.228306713	-0.016504308	fac4	
v000328	0.018243583	-0.056298919	0.8140934427	0.0148829782	0.1420870855	0.1639105956	fac3	
v000329	0.0228701167	0.0496135344	0.7746616718	0.3472882037	0.1837588496	0.0282026235	fac3	
v000332	0.0292126916	0.6677151798	-0.288314302	-0.031314485	-0.055741457	-0.415275279	fac2	
v000335	-0.120596393	-0.045469268	-0.243559208	0.3463352181	0.1259348212	-0.077312862	fac4	
v000336	1.2362930463	-0.276365794	-0.21702716	-0.132237642	-0.118936909	-0.152038113	fac1	
v000338	1.0639490169	-0.160018849	-0.016884845	0.0548564355	0.105575611	0.128791495	fac1	
v000344	-0.168182447	-0.13570141	0.3344656681	-0.259710226	-0.133217245	-0.25624051	fac3	
v000346	-0.022265204	0.0831318237	-0.16316184	-0.264488256	0.1717412828	0.1794540392		
v000350	-0.135561422	-0.137229965	0.2871294469	0.0260788591	-0.163780505	-0.346370853	fac6	
v000351	-0.095391919	0.3094205135	0.7132995337	-0.029584808	0.0718302967	-0.182527323	fac3	
v000352	-0.081945944	0.4662303596	0.348692882	-0.175894125	0.2796939757	-0.067355598	fac2	
v000355	-0.228446784	0.0982166278	-0.462628001	-0.253827051	0.1227337958	-0.364682366	fac3	
v000357	-0.14314882	-0.256868663	-0.133601619	-0.222296457	-0.472893165	-0.050473468	fac5	
v000359	0.42969817	0.4956153391	-0.220885214	0.0799028752	0.0471184599	0.1040293007	fac2	
v000363	-0.228192098	-0.178796811	-0.489701415	0.1023189706	-0.051948979	-0.493209043	fac6	
v000372	-0.078704831	0.0199834112	-0.165386214	0.6527250242	-0.782676518	0.4123295472	fac5	
v000375	-0.298268667	-0.000021365	-0.341455183	-0.442968724	0.2319436946	-0.164212784	fac4	
v000384	0.6909543175	-0.185018866	0.7901853311	0.1792170884	0.0729234129	-0.142420004	fac3	
v000387	-0.158492618	-0.134513536	0.7438591142	-0.156180831	-0.263071642	-0.171849039	fac3	
v000390	0.0750301391	0.5963108488	0.0603212023	-0.289142957	-0.007637108	-0.068079174	fac2	
v000394	0.2954036553	0.1162204422	-0.197484665	-0.627703135	-0.020067162	0.6608825547	fac6	
v000397	-0.080966639	0.3384682828	0.0188878919	0.1009711494	0.0813087261	0.4981742158	fac6	
v000401	0.100498409	0.9089777379	-0.419543618	-0.53751169	0.2174764251	0.0600022682	fac2	
v000407	-0.095982102	-0.022695329	-0.26051508	0.9858455594	-0.122353209	-0.233179109	fac4	
v000408	0.9646575231	0.1350284899	0.00058326	0.0685548797	0.2019308531	-0.020446909	fac1	
v000412	0.1891653071	0.1497175304	-0.148283797	-0.226743787	0.0729757035	0.5516492367	fac6	
v000414	0.8850959043	-0.083504156	-0.0154847	-0.136837193	0.1500112079	0.0353044937	fac1	
v000420	0.0068706458	-0.052459638	-0.216165209	-0.113851744	0.1125199775	-0.048576425		
v000421	-0.00021506	0.1885753897	-0.125695526	0.3379957026	0.378115276	0.2563304893	fac5	
v000422	0.0138695164	0.3988249665	0.0311639923	-0.224009182	-0.082212224	0.6313731922	fac6	
v000424	1.0526159913	-0.423264401	-0.200724045	-0.369009789	-0.292910796	-0.085284768	fac1	
v000425	-0.299915145	1.0691669561	-0.165262196	-0.16631311	0.0243989928	-0.126189625	fac2	
v000429	-0.243115572	-0.199615721	0.0490666311	-0.144198002	-0.389522892	-0.223800154	fac5	
v000438	0.2636779689	0.8257367052	-0.083978584	-0.125152579	0.1261997923	0.1255446944	fac2	
v000440	-0.10198681	1.1872999377	0.1691428743	-0.063309071	-0.041128045	-0.367720081	fac2	
v000443	-0.330851714	-0.349919357	-0.277763867	-0.096096649	0.5640595633	-0.160139369	fac5	
v000447	-0.32033559	0.0639181697	-0.279843473	-0.156234465	0.0257178554	-0.184924967	fac1	
v000451	0.0354854216	-0.014610288	0.0130729553	0.4097897075	0.3244585783	0.1873592731	fac4	
v000452	-0.020679181	0.147456742	0.7077273888	0.2024536787	-0.062280185	-0.027551385	fac3	
v000454	0.9631768634	0.058750383	0.3209266049	-0.08644857	-0.123599688	0.341685473	fac1	
v000472	0.9560241846	-0.152600724	-0.072390129	-0.203567285	-0.075038805	-0.08948244	fac1	
v000473	0.014984106	0.0310673679	-0.238440962	-0.489594985	-0.112792603	1.1581947426	fac6	
v000475	-0.294653062	-0.094194496	-0.219334972	-0.099130109	-0.675485541	0.1584940995	fac5	
v000476	-0.192670713	-0.013424112	0.4778675493	0.3090670302	-0.256736606	0.3390098713	fac3	
v000478	1.0819283901	0.2161834203	-0.073973266	0.1133870217	-0.286296641	-0.044218441	fac1	
v000481	-0.207478463	-0.217476351	0.9279681135	-0.108962872	-0.047182369	-0.19913126	fac3	
v000487	-0.078489619	0.2193855588	-0.149768163	0.083005336	0.428867755	-0.09964507	fac5	
v000491	-0.242968913	-0.37614303	0.6066301627	-0.277913681	0.0481370316	-0.099606016	fac3	
v000496	0.1180815954	0.4554695924	0.1003402751	-0.221109408	0.3018785934	0.3341897607	fac2	
v000514	0.1763900299	-0.0815228	0.5977314929	-0.147487007	0.3025357337	0.4503516386	fac3	
v000515	-0.054578657	0.0426020645	1.0472508357	-0.053289011	0.1855795936	0.0468290323	fac3	
v000520	-0.114873887	0.1987141605	-0.023272768	0.1518703463	0.6554087353	-0.177589907	fac5	
v000523	-0.151169183	0.1394329521	0.2635824696	-0.293438528	0.3795500389	0.0782860263	fac5	
v000532	0.5501073342	-0.097420772	-0.314746158	0.5912304452	0.5038973968	-0.137946071	fac4	
v000534	-0.156129187	-0.179774688	-0.175164533	0.4036773099	0.6637762788	0.0588966323	fac5	
v000536	-0.019531361	1.1427947911	-0.03425043	-0.076654219	-0.117721901	-0.139161783	fac2	
v000539	-0.224495082	1.091156809	-0.079379489	0.0314497967	-0.113203487	-0.145525152	fac2	
v000544	-0.219787985	-0.181363332	-0.038248956	-0.242602457	-0.380392339	0.1230730461	fac5	
v000545	-0.267054786	-0.323178968	-0.218890713	-0.006373039	-0.49163288	0.8694255053	fac6	
v000550	1.1189416242	-0.310299746	-0.075525388	-0.351847701	-0.310013627	-0.175827771	fac1	
v000552	0.0390207232	0.2479196781	-0.09526603	-0.329750325	0.214480696	0.2851636486	fac4	
v000558	-0.191916807	0.2537858238	-0.119786423	-0.392514897	0.2678586462	0.1379682293	fac4	
v000561	-0.362391816	-0.202764356	-0.22815079	-0.388792092	-0.25454167	-0.309375892	fac4	
v000562	0.0862557004	-0.053626697	-0.163787791	-0.232053858	-0.130418028	-0.20479907		
v000565	-0.224386448	-0.267096516	-0.316827455	0.1418463384	-0.03542106	-0.484830224	fac6	
v000578	0.1282297491	0.5333844811	-0.226936781	0.1442143175	-0.052491658	-0.403251056	fac2	
v000580	-0.274784449	-0.023392999	0.9616582254	-0.097321661	0.2160336623	-0.099700473	fac3	
v000585	-0.032659817	0.6240333798	0.003524994	-0.193588522	-0.268101863	0.2934838422	fac2	
v000586	-0.228368478	-0.307564536	-0.157710526	-0.206452536	-0.247529536	-0.044195405	fac2	
v000590	-0.011667383	-0.162453142	0.141319274	0.9195300443	-0.20478077	0.0821269123	fac4	
v000591	-0.062483349	0.2535903582	-0.052012801	-0.364211937	-0.022564527	0.0970982723	fac4	
v000599	-0.115512159	-0.189831446	-0.017327459	-0.479406231	0.6649717624	0.2836809145	fac5	
v000604	-0.024164289	0.0022655462	-0.170332196	0.4012526643	0.7194419819	-0.068164041	fac5	
v000608	0.1185063337	0.1013656928	-0.065994101	0.0026597764	-0.051216227	-0.160445917		
v000610	0.7481892849	0.1551416845	0.158871488	-0.013716584	0.1513906118	0.2507238648	fac1	
v000611	-0.084646705	-0.2902255	-0.289247836	0.6452524633	-0.11145072	-0.056300921	fac4	
v000614	0.9349024501	0.1701042951	-0.251601844	-0.170737532	0.4330099106	0.1121336995	fac1	
v000616	-0.244741073	0.865974905	-0.222289826	0.0128455205	0.125837491	0.2631378662	fac2	
v000619	-0.074243441	-0.106313205	0.9270672769	-0.206917309	0.1573455865	-0.044878007	fac3	
v000622	-0.047871919	-0.269399337	0.0600581316	0.6125993033	0.4955559014	0.0474351134	fac4	
v000623	-0.144406682	-0.251293747	-0.11275901	0.0600671646	-0.471464367	0.061357664	fac5	
v000624	-0.226721284	0.9395283074	-0.165711323	-0.272719224	0.1838699125	0.2489612925	fac2	
v000630	-0.125425358	-0.310737248	0.2882296132	-0.254498018	-0.158318625	0.0010213598	fac2	
v000639	0.0731527682	0.0014465821	1.0451546161	-0.105201744	0.0876170461	-0.089051948	fac3	
v000641	0.0172135183	-0.063487934	0.4563472143	-0.149075849	-0.08865544	-0.10255932	fac3	
v000647	-0.235184841	-0.10030048	-0.225486246	-0.182981966	-0.270459006	0.8892216148	fac6	
v000649	-0.18677117	-0.134397849	-0.336421007	0.6504792697	0.1113838392	-0.380232921	fac4	
v000652	-0.057435431	0.2184889324	-0.193271668	-0.51134846	0.0678808015	0.165256493	fac4	
v000653	-0.285947264	-0.271024098	-0.456128594	-0.259902577	-0.043968313	-0.53886297	fac6	
v000655	-0.231493999	-0.468162349	-0.286015555	0.1742784058	0.5547966273	-0.267031364	fac5	
v000658	-0.321791011	-0.20610392	-0.337902756	-0.362383135	-0.05356415	-0.414493493	fac6	
v000659	-0.127071789	-0.13386688	0.0724146942	-0.385281191	0.4782593765	0.4370019062	fac5	
v000665	-0.059204443	0.0022532965	0.2687845111	0.371822415	-0.086339922	0.5119651867	fac6	
v000666	0.7615798113	0.1195248962	-0.193506332	-0.038420974	0.3887868314	-0.03183003	fac1	
v000668	-0.092648274	0.2237565943	0.4167032339	-0.138008616	-0.020444611	-0.209640649	fac3	
v000672	-0.117244657	-0.299953731	-0.216528678	-0.1106368	-0.12332972	-0.017674101		
v000675	-0.226927859	-0.042039582	-0.134336067	-0.198759336	-0.43361698	0.1201894524	fac5	
v000680	0.0777396956	0.6724299232	0.0778959799	0.0424161014	-0.1588651	-0.315722525	fac2	
v000684	0.9900941718	-0.185553172	-0.16097648	-0.249480784	0.0018807851	-0.102133353	fac1	
v000688	-0.209973086	-0.190056605	0.1467378788	0.3801604447	-0.093171971	0.3549168709	fac4	
v000689	-0.186241624	-0.139349567	-0.258069376	0.0969981536	-0.574369072	-0.031136026	fac5	
v000693	-0.396316595	-0.137141796	-0.346832225	-0.549014607	-0.050182102	-0.290244542	fac4	
v000705	0.1664318249	0.4451209964	-0.410678169	-0.009470565	0.5319900279	0.2894544131	fac5	
v000713	1.305001188	-0.389286414	-0.247962061	-0.238498687	-0.170186307	-0.276816377	fac1	
v000717	-0.230658741	0.4405019317	-0.052032588	-0.032445452	-0.226225071	0.1348651809	fac2	
v000718	-0.287561658	-0.213442523	-0.404763277	-0.27616128	-0.103618072	-0.489943497	fac6	
v000720	0.2393346577	0.4358464569	-0.284098894	0.2625713895	0.0561677102	-0.246870465	fac2	
v000725	-0.207881646	-0.33997304	0.4903054998	-0.265658475	0.6791224559	0.2082289331	fac5	
v000726	-0.3645792	-0.014761611	-0.344267416	-0.32868388	0.011682674	-0.319428598	fac1	
v000728	0.0599111605	-0.030887416	-0.195284809	0.6005984337	0.5047630386	0.0643543493	fac4	
v000735	-0.081103366	-0.068052445	0.1193410056	0.8126542327	0.2926166033	0.0267281052	fac4	
v000738	-0.124165934	-0.048859977	0.9293132482	0.1214466767	-0.082615935	-0.0457032	fac3	
v000742	0.0302315808	-0.177505422	0.5000906285	-0.283169298	0.0993710516	-0.027747801	fac3	
v000745	-0.060930773	-0.197933952	-0.160884631	0.2648877107	0.6341774961	0.1693478316	fac5	
v000746	-0.060373867	-0.031909301	0.4933672121	0.4362044538	0.6124318011	0.0586871441	fac5	
v000747	-0.040629417	-0.109879727	0.6674931021	0.1152386274	-0.090157197	0.0686001517	fac3	
v000751	-0.308139046	0.2032554829	-0.408931216	0.0031247925	0.4846084221	-0.223843565	fac5	
v000759	-0.172120574	0.8331057454	0.0351703877	-0.214647908	-0.256569622	-0.43258585	fac2	
v000760	1.17857949	-0.222471645	-0.116248097	-0.126176446	-0.053504937	-0.057735777	fac1	
v000763	-0.079628142	-0.209239438	0.160080581	-0.209074598	0.0142332765	-0.149371189		
v000765	-0.328762308	0.8710763314	-0.376981501	-0.20696189	-0.005723767	0.1612651466	fac2	
v000766	-0.296797213	-0.058529795	-0.478385814	0.0645151727	0.4132904376	-0.153905771	fac3	
v000768	1.1421058025	-0.171607858	-0.027602483	-0.301917557	0.0475946643	0.1505514289	fac1	
v000774	0.6824343063	0.085978118	0.2840293071	0.1708944685	-0.081868003	0.430232861	fac1	
v000775	-0.219653815	1.1472405288	-0.014373083	-0.201998044	-0.10282575	-0.258847689	fac2	
v000778	0.0948619356	0.0239488015	-0.278541852	-0.564727279	0.0143681296	0.5625212157	fac4	
v000779	0.1293163253	0.5777836489	-0.118980451	-0.080664971	0.2384501072	0.1866879045	fac2	
v000787	-0.274938007	-0.188779399	-0.212376024	-0.236125365	-0.114530571	-0.232761697		
v000799	-0.239258587	-0.289936819	-0.297609466	-0.182315164	-0.16244269	0.0858032509		
v000804	-0.125206386	-0.005280012	-0.207540635	0.6392539168	-0.444676142	0.6320891387	fac4	
v000805	-0.341609441	0.6085600562	0.3888972743	-0.24387892	0.1289389347	0.007397151	fac2	
v000806	-0.084208683	0.4442108742	0.4359244171	-0.038933353	0.1524376752	-0.017914167	fac2	
v000807	-0.102720245	-0.193034575	-0.056484177	0.0013339276	-0.465437914	0.1142940023	fac5	
v000814	-0.017268446	0.2297098314	0.0867429472	0.3121025259	0.0699378837	-0.145926939	fac4	
v000823	0.4975339176	0.314814063	-0.260500056	-0.293443427	0.3946162262	-0.035831727	fac1	
v000835	-0.044033633	0.2399506698	0.8429345685	-0.074095398	0.3047741527	-0.037195548	fac3	
v000837	0.8543187579	0.2427250648	-0.189007026	0.1105903917	0.0581855688	0.128763994	fac1	
v000839	-0.111903924	-0.29192321	-0.076134187	0.1076988526	0.595852074	0.502462936	fac5	
v000840	0.1097670147	0.1585982811	0.058227341	0.6637284297	-0.03689332	-0.038282274	fac4	
v000841	-0.220404663	0.4641775712	0.0535690215	-0.0392046	0.2593842812	-0.013630598	fac2	
v000855	-0.183611697	0.9883792655	-0.152050108	-0.251473034	0.066009436	0.2159564921	fac2	
v000856	0.0625985449	0.5401339009	-0.264305909	0.2985441173	0.1313506755	0.0756779535	fac2	
v000859	-0.048013645	-0.075859717	0.0016735022	0.8782016376	-0.031591542	0.0257257889	fac4	
v000867	-0.183541101	-0.174544428	-0.164795447	-0.293000359	-0.326371706	-0.051034391	fac5	
v000871	-0.216688956	-0.456810965	-0.103199757	-0.255791489	-0.0119693	0.7968188557	fac6	
v000873	-0.232045236	-0.357908094	0.7192614533	-0.256435796	0.0405347007	-0.044865551	fac3	
v000874	-0.201497048	-0.365148748	0.8222521865	-0.231436842	0.1719916868	-0.076734773	fac3	
v000876	-0.084777484	-0.177813331	-0.022060208	0.9438735361	0.1330504892	-0.139362437	fac4	
v000877	-0.257288393	0.3648787797	-0.291865038	0.1815577189	0.2279993084	0.1080842694	fac2	
v000878	-0.118881388	-0.141274119	0.1128477616	0.7543947537	0.0358761818	-0.099515052	fac4	
v000881	1.0057931683	0.0578696982	-0.361256118	0.5517629654	0.0475129463	-0.301379137	fac1	
v000882	0.1001619245	0.3777990119	0.5541152273	0.2096635955	0.0118345696	-0.21778135	fac3	
v000883	-0.159007923	-0.295981267	0.5769332826	-0.174530599	-0.027041209	-0.130661676	fac3	
v000884	-0.024015352	-0.035995335	0.7096004095	0.2926727625	0.3941073443	0.0069308305	fac3	
v000887	0.0977757804	0.7176912648	-0.05673879	-0.236990961	-0.230417835	-0.011125648	fac2	
v000894	0.2832534675	0.5495035002	-0.30831027	-0.041056693	-0.001699388	-0.238314221	fac2	
v000896	0.6469677192	0.3015993593	0.328282824	-0.091084575	0.2041976008	-0.335013221	fac1	
v000900	0.4793690732	-0.028987126	0.7518456083	0.0303967398	0.2236299881	0.0717015936	fac3	
v000908	-0.196624034	0.8751984784	-0.21566236	-0.094753129	-0.128401301	0.2384435227	fac2	
v000909	-0.249014893	0.2316130185	-0.376577636	-0.531038272	0.2627129401	-0.056027017	fac4	
v000910	-0.272259289	-0.227108188	0.0539047643	-0.174137792	-0.350390496	-0.280673732	fac5	
v000912	-0.254301357	0.8971729115	-0.171782421	-0.167924709	0.2193865367	0.1559108229	fac2	
v000921	1.1406442627	0.1155111277	-0.229781661	-0.039824735	0.0296679391	-0.19404972	fac1	
v000923	-0.160406426	-0.074006635	0.8027901798	0.0004168836	-0.111918179	-0.218177062	fac3	
v000929	-0.100934696	-0.134528297	-0.049411097	0.7413311328	-0.097711064	0.0079608897	fac4	
v000934	-0.204692209	-0.690173594	-0.312767564	-0.176479739	0.7858830422	0.011797522	fac5	
v000940	0.5171101976	0.3442170956	-0.014540373	-0.271166157	0.3677371446	0.1600422537	fac1	
v000941	0.6474548813	0.1378325801	0.1667783701	-0.049083341	0.1025497051	0.5037877891	fac1	
v000943	-0.268061655	-0.187074844	-0.275624366	-0.252282263	-0.070552609	-0.381779637	fac6	
v000951	-0.153397406	-0.243660416	0.6800920495	-0.178038514	-0.020852333	-0.24717781	fac3	
v000956	0.0178004726	-0.054161989	-0.296796784	-0.120674351	-0.492326395	0.8676154371	fac6	
v000958	-0.114977053	-0.258428822	-0.073039079	0.4874528551	-0.034241914	-0.09509821	fac4	
v000964	-0.13826724	-0.209436493	0.5323275062	-0.188895535	-0.129485583	0.0004607503	fac3	
v000967	-0.146652252	-0.220829078	-0.099288963	0.2563767116	-0.567521463	-0.018607495	fac5	
v000981	0.023756131	0.2257560349	-0.229254102	0.1386365292	0.3524513938	0.0413234422	fac5	
v000997	0.1748793986	0.4262747886	-0.188010571	-0.071277384	0.3940674037	0.0853417799	fac2	
v001003	-0.227860771	-0.191817361	0.0694432014	-0.181989791	-0.384140989	-0.090898398	fac5	
v001005	0.1475541176	-0.138712294	-0.322393985	-0.345631029	0.2899746044	0.5126037555	fac6	
v001007	-0.0136927	0.9849858876	0.0134722865	-0.05878325	0.1021845914	-0.210983142	fac2	
v001014	-0.226751794	-0.349588356	-0.041561547	-0.006190309	-0.61652412	0.2060631963	fac5	
v001021	-0.002083273	0.4050476151	0.4869617348	0.0521976014	0.1676955069	0.1622307674	fac3	
