_NAME_	Factor1	Factor2	Factor3	Factor4	Factor5	Factor6	load	secondary
v000960	0.0302382659	-0.004169771	0.6199613513	-0.305313642	-0.380666542	-0.141555904	fac5	1
v000964	-0.176222228	-0.193403819	-0.251156797	-0.153464879	0.3444350181	-0.240676375		
v000967	-0.179709632	0.1284634607	-0.299797252	0.2852460697	-0.232990193	-0.383674455		
v000970	-0.26571079	-0.345898083	-0.315893286	-0.107480825	-0.400541152	0.1154489029	fac2	1
v000971	-0.272513132	-0.241893714	-0.036154662	-0.2468143	-0.128734662	-0.234915183		
v000980	-0.19571908	-0.085010656	-0.185053873	-0.136197275	-0.213334194	0.1214592903		
v000992	-0.394612847	-0.427747906	-0.329989078	-0.182636554	-0.380473051	0.4362188803	fac2	1
v000997	0.3279445897	-0.010306752	0.304356026	-0.118993733	0.1439682117	0.6381599206	fac1	1
v000998	-0.205765508	-0.225056068	-0.262062392	-0.181766489	0.0288121619	-0.16424638		
v001011	-0.010353091	0.5699757865	-0.141292745	0.1386739184	0.1915631953	-0.278468683		
v001012	-0.284761116	-0.282980784	-0.28509186	-0.173468516	-0.246677789	0.1492508518		
v001021	-0.059308151	0.0278331809	0.2556617093	-0.146667204	0.461060092	0.1433932848		
v001023	-0.09075117	0.2546842959	-0.135788445	0.0101607974	-0.040904338	-0.400633852		
v000008	0.0223063565	0.4209209202	0.206576149	0.257472424	-0.123268172	0.3935466466	fac2	
v000018	-0.140182925	0.0455013078	-0.001803547	0.7376494082	-0.081436412	-0.416279864	fac4	
v000019	0.3708873317	0.5145219471	-0.011020416	-0.105648963	-0.091702172	0.3888789372	fac2	
v000023	-0.155493167	0.574374966	-0.204460976	-0.281044131	-0.018445268	0.2987358872	fac2	
v000024	-0.213115452	-0.288236791	-0.457149495	-0.152427853	0.4753527101	-0.189561991	fac5	
v000027	-0.174108078	0.8080895374	-0.181832577	0.0079136844	-0.263977502	-0.108723719	fac2	
v000031	-0.127551543	-0.161739843	-0.386799268	1.0386839352	0.0272902885	0.2529116462	fac4	
v000034	1.0068268747	0.0195878514	0.2374654982	-0.173948305	-0.107230238	-0.101235447	fac1	
v000040	-0.130769936	0.0156585162	0.5721345309	0.2859355074	-0.312661886	0.130092934	fac3	
v000046	0.2371586005	0.1975541571	-0.027825219	-0.017918653	0.332484486	0.2509894304	fac5	
v000047	0.0688769838	0.1763534769	-0.211287625	-0.151980683	0.6851384327	0.3681851877	fac5	
v000050	-0.197130399	-0.367668066	0.1551168801	-0.010809231	-0.294585573	-0.088987489	fac2	
v000055	-0.108501661	-0.257221334	-0.119463531	-0.096853932	0.0165326548	0.8646816982	fac6	
v000060	-0.031641092	0.5304430202	0.5096215162	-0.04658823	0.1081049004	0.0257624874	fac2	
v000064	-0.06308664	0.0785338505	-0.075187951	-0.02415822	0.0041714575	0.0210769061		
v000067	-0.26458214	-0.249401938	-0.021153037	-0.153122	-0.069168773	0.6844015669	fac6	
v000072	-0.127110931	0.4454425355	-0.216984665	0.7820559589	0.2500989361	0.0447628556	fac4	
v000073	1.0812071221	-0.033311351	-0.132970465	-0.182006993	-0.260858056	-0.122091523	fac1	
v000077	0.7585162814	-0.262952772	0.1860017256	0.3461859284	0.3180919436	0.06847973	fac1	
v000087	0.2154798609	0.1462623998	0.1447579311	0.1720404155	-0.076101999	0.6208214475	fac6	
v000090	-0.302224879	-0.044035188	-0.142478554	-0.005312141	-0.438872114	-0.292987073	fac5	
v000091	-0.275168027	0.2063076258	0.1561579257	0.3080975129	-0.265883757	0.4802463392	fac6	
v000093	1.0699110517	-0.018446733	-0.452997	-0.208861128	-0.178533437	-0.093984565	fac1	
v000098	-0.085006889	-0.226091724	0.4744510763	0.2623618301	-0.161245412	-0.255579681	fac3	
v000102	-0.170505868	0.8698625175	-0.161646538	0.1625042499	-0.039430486	-0.047732936	fac2	
v000104	-0.024282633	0.6347929083	-0.035751217	0.5296364012	-0.094008422	0.0754868976	fac2	
v000107	0.2586243971	0.4133422516	0.4141085949	-0.08628823	-0.185406513	0.0024695594	fac3	
v000111	0.1934139956	-0.008254496	0.1198243734	0.0340594979	-0.303571331	0.1896731243	fac5	
v000115	0.006150034	0.0114171086	0.5638310282	-0.300946462	0.1394206842	-0.13515085	fac3	
v000116	-0.0479118	0.8437452999	0.1586776103	-0.161059065	0.0217493457	-0.016306177	fac2	
v000121	-0.345936184	-0.172167045	-0.49111827	-0.26776516	-0.540937055	0.4940208153	fac5	
v000125	-0.263266289	-0.001360274	0.9869442034	-0.30066934	0.2715768033	-0.298807983	fac3	
v000131	0.8507280417	-0.052242384	-0.063581388	0.0513997399	0.1232464412	0.1401624969	fac1	
v000133	0.9143786529	0.3349792769	0.1758708413	-0.130877059	-0.022423093	-0.237695527	fac1	
v000135	-0.21773792	-0.318448882	-0.323195621	-0.218624923	0.4634157547	-0.188638598	fac5	
v000136	1.0261415124	-0.16076356	-0.247919144	-0.204314484	-0.117525534	-0.056263771	fac1	
v000137	-0.134526312	0.360170056	-0.154674248	-0.256393561	0.2037465233	-0.079507262	fac2	
v000139	-0.095835273	-0.237128651	0.0224414295	0.8076266009	0.081247631	0.0721944756	fac4	
v000140	-0.320455586	-0.42647983	0.0314738696	-0.117349123	-0.436652498	0.1529248735	fac5	
v000143	1.2179160441	-0.28548201	-0.230072887	-0.149869773	-0.263461495	-0.143404727	fac1	
v000144	-0.28898166	-0.220928554	-0.313382243	-0.271064077	0.0582800754	-0.332586592	fac6	
v000145	-0.166153003	-0.117399613	-0.179286885	0.0567142886	0.0138943393	-0.112443175		
v000148	-0.027580267	-0.203590287	-0.183098086	-0.071001423	-0.363965814	-0.239500053	fac5	
v000152	-0.101049687	-0.056661067	-0.140918598	-0.247791439	1.0566246144	-0.074849321	fac5	
v000155	-0.147055114	-0.344663111	0.1931000288	-0.131245493	-0.355766663	-0.232763273	fac5	
v000162	-0.301399903	-0.27604951	0.0071131716	0.3800726573	-0.284977305	-0.30406093	fac4	
v000168	-0.281523898	-0.02238472	0.234710981	0.8267959241	-0.228198613	-0.503230241	fac4	
v000176	1.0403258622	-0.25839929	-0.124943745	-0.081342558	0.2608584398	0.0915289809	fac1	
v000179	-0.168915118	0.0158730313	-0.134186457	-0.020485374	0.2590383937	-0.379971438	fac6	
v000180	0.0793565905	-0.221113156	-0.007157611	0.9444814699	0.0373620332	0.2048822695	fac4	
v000187	-0.091483825	0.1718988488	0.6710614518	-0.097025861	-0.046002831	0.2757419782	fac3	
v000188	0.0300612166	-0.312035354	0.3470829235	0.2887679581	0.6145023731	0.0512018508	fac5	
v000195	-0.283498989	-0.167113208	-0.196800553	-0.1414198	-0.198889448	0.6675972951	fac6	
v000196	-0.003437502	0.3939610932	-0.147459991	-0.054406132	0.2641443961	0.5989701141	fac6	
v000198	-0.013379754	0.5593406762	-0.005734721	-0.244868916	-0.287643551	0.2463696856	fac2	
v000199	-0.174668248	-0.098787755	-0.121870046	-0.154788243	-0.365531247	-0.157764975	fac5	
v000201	-0.096443244	-0.128073105	-0.198041514	0.0241493479	-0.158217521	-0.029896409		
v000204	0.0757942525	0.5160275367	0.4332932894	0.1035127968	0.1438922941	-0.134655317	fac2	
v000207	-0.162582045	-0.063432451	0.0143353454	-0.069828525	-0.084268834	0.7144855848	fac6	
v000208	-0.166781976	0.5843046446	0.0042925044	0.1754436098	0.2325019429	-0.216731249	fac2	
v000222	0.0374147937	0.1542332096	0.0383940879	0.0588201105	-0.041738573	-0.113051262		
v000224	1.1445104223	-0.265780301	-0.449885364	-0.241433074	-0.373049694	-0.420200718	fac1	
v000228	-0.205640715	0.6943176678	0.2091371381	-0.165706195	-0.335572121	0.1475305099	fac2	
v000230	0.0432932678	0.7492958691	0.0118156671	0.2312112853	-0.087512555	-0.154272306	fac2	
v000234	-0.284429282	-0.287240973	-0.287298937	-0.215279758	-0.402922737	0.4355038448	fac6	
v000238	0.8485076379	-0.035925758	-0.47315145	-0.028103246	0.5547801973	-0.055468591	fac1	
v000243	-0.164681916	-0.049164539	0.0567458015	0.0483199066	-0.038309817	0.341626025	fac6	
v000244	-0.293151431	-0.315717341	-0.17939027	-0.304244123	0.118965022	-0.259343323	fac2	
v000248	0.1250774989	0.0727956693	0.1040848728	0.9466446228	-0.111362623	-0.060249482	fac4	
v000251	0.143360135	-0.1246377	0.4311943137	0.1868485092	-3.402344E-6	0.081507819	fac3	
v000252	0.0155741242	-0.300852911	-0.281726414	0.0015114932	0.2785761428	-0.142915597	fac2	
v000257	-0.068882934	0.6693624184	-0.286526644	-0.101975612	-0.053542423	-0.152974179	fac2	
v000258	-0.213642277	-0.182685382	-0.196888425	1.1679422504	-0.289644116	-0.330117343	fac4	
v000261	0.0323034408	0.4261117787	-0.214161538	-0.126227203	0.3111605126	0.182329175	fac2	
v000263	0.6674036446	-0.190242682	0.1716076531	0.0456221399	0.3989509587	0.1949218683	fac1	
v000268	-0.358041401	-0.278290174	-0.198970366	-0.387944881	0.4238130759	-0.347602936	fac5	
v000269	0.0262992732	0.775968227	-0.072180539	0.199832301	0.0989924303	-0.11610672	fac2	
v000271	-0.251903257	0.7488503803	-0.160915218	-0.356096991	0.1448352507	0.3151846134	fac2	
v000275	0.0299258796	-0.461920794	0.9950742393	0.4146317805	0.082813107	0.1840573608	fac3	
v000281	-0.23301299	-0.029076581	-0.184821108	0.3179092934	-0.277843391	-0.460311742	fac6	
v000282	-0.267798368	-0.201870612	-0.203287839	-0.192873852	-0.360327243	-0.046181794	fac5	
v000284	-0.131098238	0.650653451	-0.122064944	-0.093820235	0.4346295422	-0.086762858	fac2	
v000290	-0.144751509	-0.037877858	-0.242193627	0.8281472828	0.302009844	0.0688136723	fac4	
v000296	0.174927429	-0.071568866	0.1381724267	0.7477576575	0.0789421324	0.1072295962	fac4	
v000297	-0.089528648	0.8494415196	-0.171261313	-0.144423736	-0.134935469	-0.02820332	fac2	
v000304	-0.062634869	0.6738657332	-0.139924247	-0.124173727	0.145579786	0.2867538481	fac2	
v000305	-0.199134938	-0.207815444	-0.122572477	-0.140271146	-0.549115459	-0.301808118	fac5	
v000306	0.1110229999	0.6416833821	0.3295573478	0.0660355838	-0.109441835	0.1303446773	fac2	
v000307	0.0630937216	0.0677080108	0.5385711128	0.0447687182	-0.017286118	0.3280270548	fac3	
v000309	0.0603412537	0.1945529253	0.1429716336	0.6860483016	0.0401051432	0.2826596618	fac4	
v000315	-0.232350842	-0.180544665	-0.300792433	-0.233706072	0.5125716671	-0.233658857	fac5	
v000322	-0.159316367	0.7360685853	-0.0730936	-0.205367241	-0.179750991	0.1906606665	fac2	
v000323	-0.057385572	0.455711544	0.3479963852	-0.360836446	-0.271799144	0.1478129345	fac2	
v000324	0.1310669222	0.6135430729	0.0788023692	0.1353135343	-0.264490359	0.1405369758	fac2	
v000325	0.0464550758	0.5001375323	0.1269000148	0.3737563084	0.0235930462	0.0220995563	fac2	
v000328	0.0045826718	-0.057252122	-0.134735529	-0.020592516	0.8838533071	-0.007945896	fac5	
v000329	-0.06043281	0.3498518546	-0.174655279	0.0329360526	0.7937691293	-0.115438624	fac5	
v000332	-0.010160205	-0.092535924	0.7236684336	-0.342940536	-0.339480137	-0.175192598	fac3	
v000336	1.2033812834	-0.178260359	-0.225844319	-0.156303767	-0.247997682	-0.178898376	fac1	
v000338	1.0761587366	0.087185181	-0.186280507	-0.141361793	0.0863307724	0.1303107313	fac1	
v000344	-0.314726392	-0.334784124	-0.120661823	-0.298895743	0.2391453187	-0.249304607	fac2	
v000346	0.0745444237	-0.194372171	0.0823822081	0.087439315	-0.138640892	0.3022618781	fac6	
v000351	-0.119387092	-0.056879082	0.14527916	-0.189352079	0.7124470673	-0.089290948	fac5	
v000352	-0.02920712	-0.180140896	0.3546092062	-0.052994805	0.5172016044	0.2234424983	fac5	
v000355	-0.071830555	-0.213466337	0.1582017375	-0.100135037	-0.410559574	-0.037044484	fac5	
v000359	0.4176542242	0.0600249616	0.5084227496	0.0124916687	0.0269648433	0.0720794552	fac3	
v000363	-0.154769176	0.0988990273	-0.19841348	-0.078316862	-0.506248058	-0.164453443	fac5	
v000368	-0.221642601	-0.215048429	-0.286442043	-0.197238966	-0.272714541	0.6227081205	fac6	
v000378	-0.029396578	0.3321333536	-0.179912495	-0.063286361	0.2549179155	0.2866290353	fac2	
v000384	0.6408625686	0.0863475499	-0.368633922	-0.162111765	0.757578884	-0.257832159	fac5	
v000390	0.0833232836	-0.263934051	0.4671787033	-0.176990067	0.1388140216	0.1835689774	fac3	
v000394	0.4114292913	-0.487971458	0.2946279877	0.1313366134	-0.022711437	0.0624359618	fac2	
v000397	-0.045215332	-0.02711926	0.2461229513	0.4555479681	0.1264998614	0.3221000575	fac4	
v000401	0.2392471647	-0.549460377	0.8974276592	0.0325776305	-0.078528853	0.3711812582	fac3	
v000407	-0.172788511	1.0199150457	-0.079981625	-0.225862374	-0.271579101	-0.046011659	fac2	
v000408	0.9842761605	0.0504670436	0.2369619701	-0.217356013	0.122185546	-0.074522196	fac1	
v000410	-0.19298665	-0.122782233	-0.277127822	-0.234207864	-0.225006802	0.1652252776		
v000412	0.2579907402	-0.093085311	0.1857652381	0.1266550953	-0.053997938	0.1521927706		
v000414	0.968809691	-0.179355513	-0.072652132	-0.035931752	0.1166221683	0.1959283067	fac1	
v000420	0.0826257368	-0.104106395	-0.03164563	-0.06745453	-0.169635933	0.018815812		
v000421	0.0646558434	0.4384725264	0.3065594686	-0.060589616	0.0205772398	0.1811085313	fac2	
v000422	0.0588677055	-0.263765605	0.4905182013	0.2987191878	0.3206502597	0.1299363083	fac3	
v000424	1.0354906755	-0.384955297	-0.328190309	-0.179935644	-0.305851584	-0.350286282	fac1	
v000425	-0.242972132	-0.059645338	1.1919323349	-0.356508913	-0.099955344	-0.266846586	fac3	
v000426	-0.354738776	-0.290430321	0.5597132416	-0.314598519	0.4984868911	-0.248209892	fac3	
v000431	-0.27619076	-0.166501295	-0.129145523	0.0219884236	-0.145186812	0.8747726883	fac6	
v000436	-0.09912218	0.1220131006	-0.148771944	0.2086765153	0.4879434426	-0.028069228	fac5	
v000438	0.2923222747	-0.245105558	0.7739236264	0.0160363759	-0.029259365	0.2499892165	fac3	
v000440	-0.089852965	-0.101946992	1.0615613838	-0.398087871	0.1082320806	0.0041695279	fac3	
v000443	-0.178020015	0.1449296663	-0.049107937	-0.252934286	-0.279109485	-0.138660317		
v000447	-0.213218132	-0.124337553	0.0894867648	-0.080977796	-0.235581867	-0.015929719		
v000451	0.1074157295	0.4815237133	0.0744492413	0.2042449239	0.2078608915	0.014750475	fac2	
v000452	-0.063242834	0.0787778505	0.123286624	0.0751560912	0.5850715816	-0.331026105	fac5	
v000460	-0.248719401	0.8142695781	0.2281206568	-0.359561209	-0.104554941	-0.090379866	fac2	
v000467	0.196078764	0.3726293571	-0.206259617	0.2929144539	0.5131161657	-0.185810303	fac5	
v000472	1.0065725168	-0.282296303	-0.174155559	-0.058208102	-0.015003395	-0.059382552	fac1	
v000475	-0.316182799	-0.270821447	0.0120726415	0.1595188769	-0.337971985	-0.32770623	fac5	
v000476	-0.222685959	0.185672022	-0.046974356	0.3193319547	0.5715103301	-0.031371789	fac5	
v000478	0.9490002271	-0.093330975	0.2051818511	0.1151680843	-0.029892569	-0.206764775	fac1	
v000491	-0.260072481	-0.2648645	-0.482038179	-0.135221686	0.4931643391	-0.082735956	fac5	
v000500	-0.200429792	0.3067602779	-0.15310109	0.5184070361	0.6462523258	-0.144903315	fac5	
v000514	0.1908741196	-0.118815495	-0.057304306	-0.030642934	0.8220269306	0.0222324747	fac5	
v000515	-0.143649194	-0.151703906	-0.111183812	-0.078289743	1.0613070037	-0.101344308	fac5	
v000520	-0.034451687	0.2657375185	-0.088575915	-0.274732503	0.2696469429	0.8891112253	fac6	
v000523	0.0011164932	-0.203880583	-0.022477253	-0.095373368	0.3491543144	0.4471006684	fac6	
v000531	-0.002557373	0.2421909813	-0.280676992	-0.149381463	-0.067014043	1.1394527498	fac6	
v000532	0.6152236074	0.7566475517	0.0741168651	-0.176849389	-0.100317625	-0.013972962	fac2	
v000534	-0.01100408	0.6526254051	-0.024366029	0.0090549084	0.0794664086	-0.108623345	fac2	
v000535	-0.086769104	0.6833298501	-0.150577235	-0.218959688	-0.167489266	0.2784441481	fac2	
v000536	-0.036189601	-0.167591976	1.1597992101	-0.19835017	0.001994698	-0.11067621	fac3	
v000538	-0.153948681	0.3210757688	0.7204919219	-0.120570218	-0.026603062	-0.368328898	fac3	
v000539	-0.23397298	0.024636226	1.1183763295	-0.314390955	-0.069540644	-0.151403606	fac3	
v000544	-0.224019218	-0.215752208	-0.042468157	0.0316742357	-0.076706282	-0.20062179		
v000545	-0.249352898	-0.177025335	-0.18084373	1.0431232748	-0.165051632	-0.150039211	fac4	
v000550	1.063687397	-0.417334013	-0.301436835	-0.205275128	-0.160742188	-0.315546512	fac1	
v000552	0.1808200887	-0.219871169	0.331041825	0.1202659259	0.0703240758	0.1267794545	fac3	
v000553	-0.079885129	-0.145681444	-0.291109311	1.02000198	-0.160592101	-0.104164525	fac4	
v000558	-0.117050492	-0.375161176	0.2331563985	-0.087060862	0.1719707657	0.6974944936	fac6	
v000561	-0.369624258	-0.399641031	-0.395941035	-0.188454564	-0.39851179	0.3005838413	fac2	
v000562	0.1086031531	-0.282312607	-0.027843688	-0.223197417	-0.261967105	-0.174031845		
v000565	-0.183405598	0.250184345	-0.175415979	-0.154987359	-0.384716263	-0.366769645	fac5	
v000570	-0.139265195	-0.183523218	-0.179767426	-0.126228689	-0.236142169	-0.184085777		
v000575	-0.20946241	0.0445023203	-0.097667655	-0.010918337	-0.552498148	-0.233539063	fac5	
v000578	0.0688076662	0.1491745536	0.4808728725	-0.335580389	-0.325402087	-0.036958665	fac3	
v000580	-0.29775314	-0.14962054	-0.223638535	-0.133484501	0.8985927763	-0.067511372	fac5	
v000583	-0.06069467	0.3422857683	-0.220426035	0.0974749801	0.2342275905	0.5176212102	fac6	
v000585	-0.007226801	-0.25771607	0.5170939589	0.0159557063	0.0931447857	0.3290965697	fac3	
v000586	-0.215940355	-0.190761841	-0.226096974	-0.029483164	-0.277543625	-0.182160613		
v000590	-0.087236485	0.870433894	-0.12715615	0.1149690507	0.0047972302	-0.278330067	fac2	
v000591	0.0042895108	-0.377208638	0.1353780492	0.061785786	0.0689441465	0.1534749506	fac2	
v000599	0.0703150884	-0.330956187	-0.135133444	0.0738681437	0.1813750891	0.5245946685	fac6	
v000604	0.0794752533	0.5732572198	-0.053824438	-0.143199068	0.0928842544	0.5919631196	fac6	
v000608	0.1472847939	-0.19016161	0.0513492695	-0.079800017	0.0062440339	0.1054571651		
v000610	0.7410733012	-0.116223413	0.0993764527	0.2129959206	0.2943067565	0.1000219771	fac1	
v000614	1.0417487955	-0.030552037	0.2385696984	-0.048766227	0.0048710123	0.2184148825	fac1	
v000616	-0.184711932	-0.002514594	0.9255201545	0.1119824388	0.060731052	0.2318278162	fac3	
v000622	-0.021761975	0.8490830312	-0.099993637	-0.154746598	0.2316910667	-0.184657423	fac2	
v000623	-0.21235141	-0.00245605	-0.192591179	0.1446678962	-0.202052887	-0.540329594	fac6	
v000624	-0.13879057	-0.182876019	1.095177199	-0.016182684	0.0165243679	0.0089630794	fac3	
v000626	0.0047286184	-0.079200148	-0.158320962	-0.15974133	-0.007902508	-0.267983895		
v000630	-0.165795241	-0.25370946	-0.289914998	-0.069747085	0.0347903628	-0.263056735		
v000639	0.0554901876	-0.132999965	-0.177698126	-0.22199859	0.9603326006	-0.097146938	fac5	
v000641	-0.043424111	-0.176899282	-0.222149941	-0.081457913	0.3851868446	-0.182124484	fac5	
v000647	-0.209280462	-0.315983226	0.067456792	1.1484096349	-0.137195302	-0.106922671	fac4	
v000649	-0.223260813	0.6469858569	-0.192371708	-0.30475986	-0.333240637	0.2464334268	fac2	
v000652	0.0642322203	-0.492860181	0.1951950202	0.0702878436	-0.119885079	0.147270853	fac2	
v000653	-0.215392025	-0.181540327	-0.230897076	-0.174230487	-0.583851042	-0.161539161	fac5	
v000654	-0.009635905	0.3497447768	0.0589940947	0.1797084335	-0.147974863	-0.076734214	fac2	
v000655	-0.087090498	0.4539396092	-0.247481844	-0.257048225	-0.216530922	-0.236315478	fac2	
v000658	-0.324047135	-0.376628602	-0.39561767	-0.191039948	-0.491802277	0.402283129	fac5	
v000659	0.0224163628	-0.253949304	-0.056846628	0.1160951954	0.2000762021	0.2012107611		
v000665	-0.031253275	0.2691788301	-0.049812151	0.4907878873	0.5172690971	0.0989572707	fac5	
v000666	0.7855316435	0.0531424293	0.2729667103	0.0091351049	-0.022143022	-0.14387267	fac1	
v000668	-0.163602361	-0.219021093	-0.021372773	-0.11367435	0.3748730784	0.0349346664	fac5	
v000670	-0.23089278	-0.438396874	-0.304167143	1.171135134	-0.16340224	-0.123180113	fac4	
v000673	-0.13503165	0.5742684846	-0.027339756	0.0349070971	0.2396127471	0.1938194233	fac2	
v000680	-0.016240191	0.0558736014	0.7134694631	-0.342521369	-0.064782354	-0.296199509	fac3	
v000684	1.0174141238	-0.30074534	-0.25322777	-0.14910411	-0.104577456	0.1465951529	fac1	
v000688	-0.119549883	0.2875005852	-0.24338875	0.8332088323	0.2096398042	-0.185774207	fac4	
v000693	-0.30700139	-0.514855532	-0.340654679	-0.101639961	-0.273492526	0.6171391935	fac6	
v000705	0.3246330629	0.1691417505	0.6248724553	0.1855355187	-0.093215059	0.1935019882	fac3	
v000710	-0.116893133	0.6294760107	-0.139398075	-0.005119973	0.1753119417	-0.098943041	fac2	
v000711	-0.193959387	0.7596056846	-0.270075166	0.6656939366	-0.06425271	-0.022507364	fac2	
v000713	1.2178825043	-0.288978278	-0.337407026	-0.222832643	-0.333223956	-0.280130468	fac1	
v000718	-0.236486221	-0.210292127	-0.16592187	-0.171420078	-0.507980561	-0.263359468	fac5	
v000720	0.2579459189	0.2044412998	0.3048063092	0.0305313898	-0.191123401	0.0636411697	fac3	
v000725	-0.079530809	-0.088489592	-0.355206975	-0.065495328	0.59388287	0.2589976815	fac5	
v000726	-0.312012526	-0.350509457	-0.34113361	-0.175985557	-0.35280266	0.7732405864	fac6	
v000728	0.11109169	0.7479933861	0.1413489086	-0.059530883	0.0213668153	0.0813086851	fac2	
v000729	-0.105032107	0.2899241398	0.5271698849	-0.48918515	0.189706682	0.1137184683	fac3	
v000731	-0.291797835	-0.467557643	0.1987355469	-0.171236821	0.3601927864	-0.131374849	fac2	
v000735	-0.07348353	0.8875852827	-0.080237805	-0.245630283	0.1901877921	0.0771924668	fac2	
v000740	-0.200002725	0.0198586629	-0.311346549	-0.205622461	-0.278995347	-0.023332003	fac3	
v000742	-0.004817939	-0.356958867	-0.337658675	-0.041218636	0.4847050652	0.0757359718	fac5	
v000743	-0.044390769	0.7199403528	-0.009813855	-0.003435505	0.1480894732	-0.143348771	fac2	
v000746	0.0283084304	0.4763863425	-0.0889862	-0.162863525	0.6124189906	0.2890537565	fac5	
v000749	-0.264340297	0.7898795301	0.2120988963	-0.454346132	-0.227359946	-0.012414161	fac2	
v000751	-0.169819134	0.0865819484	-0.048666573	-0.155155026	-0.056152117	1.1856002958	fac6	
v000752	-0.212978885	-0.158675356	-0.308716989	1.1628772746	0.0605445898	-0.262153719	fac4	
v000759	-0.255504981	-0.214269633	0.8436450783	-0.411642645	-0.218358052	-0.429263138	fac3	
v000760	1.1612090678	-0.178160906	-0.163020396	-0.169321854	-0.080072307	-0.136434304	fac1	
v000763	-0.138549842	-0.224727658	-0.259659532	-0.091745497	0.1438984291	-0.173227719		
v000765	-0.206518697	-0.156911359	0.8512113224	0.1122468098	-0.007619684	0.341179854	fac3	
v000768	1.1478639552	-0.284577888	-0.201427277	-0.096726099	0.1446517556	0.0942474107	fac1	
v000774	0.6041218058	0.0976588469	0.2064476624	0.1998812877	0.4020254098	-0.208088337	fac1	
v000775	-0.280190588	-0.142753662	1.2142060619	-0.440484145	-0.081263807	-0.282410062	fac3	
v000777	0.0521557394	0.0937841957	0.6088949738	-0.273051369	-0.118875687	-0.196231204	fac3	
v000778	0.1121713716	-0.435052532	0.2137473181	0.1765473097	-0.308219197	0.0307341554	fac2	
v000779	0.2059578981	-0.071652736	0.6097334415	0.0373067705	0.1202328807	0.2074726409	fac3	
v000787	-0.265901804	-0.198200556	-0.122310833	-0.195424709	-0.36819119	-0.183392158	fac5	
v000790	-0.209947787	-0.010351132	0.0795921021	1.1724395686	-0.197423392	-0.178587747	fac4	
v000795	0.6163713703	0.1243594289	0.1317636625	-0.259655016	0.2684491462	-0.015098696	fac1	
v000799	-0.247410149	-0.163745384	-0.141218325	0.0956648625	-0.331854753	-0.245431675	fac5	
v000803	-0.110046019	0.0641494628	-0.077510489	1.067796292	-0.18218888	-0.080357411	fac4	
v000804	-0.154801905	0.4342692962	0.04643825	0.7833281867	-0.109910409	0.0101173317	fac4	
v000805	-0.304704991	-0.354097699	0.4669864281	-0.270807038	0.560670573	0.2181128685	fac5	
v000806	-0.186417578	-0.139651315	0.3106749392	-0.200817756	0.617494335	0.1565707755	fac5	
v000807	-0.148516456	-0.099177449	-0.111380735	0.0767480519	-0.119475949	-0.385457154	fac6	
v000808	-0.273858913	-0.389182956	0.1845654397	-0.217749494	0.4802809911	-0.378094897	fac5	
v000814	-0.05685121	0.2117290883	0.066165049	-0.045189008	0.0490190248	0.2135021502		
v000823	0.6553872702	-0.300153045	0.2866188197	0.0352129605	0.0567011148	0.4365858935	fac1	
v000835	-0.04240337	-0.033659845	0.0959044423	-0.169180738	0.9285076478	0.0669891618	fac5	
v000836	-0.216317314	0.7962874209	0.1404800603	-0.248244067	-0.26345428	0.019843213	fac2	
v000837	0.8480520609	0.0979096802	0.3451399371	-0.028229746	0.0096908827	-0.033358144	fac1	
v000839	0.0342800333	0.3214200292	-0.230995793	0.49971095	0.1623240114	0.4252525241	fac4	
v000841	-0.129894521	-0.052633122	0.2892867708	0.13469276	0.3359160734	0.4366409686	fac6	
v000844	0.0098212324	-0.174618572	-0.032697007	-0.151812252	0.4378850142	-0.208675897	fac5	
v000855	-0.144871935	-0.274791383	1.0667052365	0.0178035782	-0.034137841	0.048505802	fac3	
v000858	-0.110920176	0.5969993087	-0.203344178	0.4414166082	-0.046179635	-0.158912081	fac2	
v000859	-0.147281395	0.7297596632	-0.117171727	0.2325140058	-0.033299301	-0.122832923	fac2	
v000864	0.4799738676	0.5713319231	-0.052431341	0.205550314	-0.017531978	-0.100309232	fac2	
v000866	0.0248973393	0.5343746416	0.182159498	-0.029683737	0.0202081399	0.3263708651	fac2	
v000873	-0.238561872	-0.265457752	-0.435930304	-0.135243631	0.5250829137	-0.124539972	fac5	
v000874	-0.237027645	-0.236788211	-0.501175838	-0.127694818	0.6857949992	-0.056101824	fac5	
v000876	-0.109158535	1.0111311891	-0.133221075	-0.10679919	-0.11709629	-0.228699442	fac2	
v000877	-0.202633111	0.1663966583	0.0966642251	0.1821897523	-0.159425486	0.8029446217	fac6	
v000878	-0.200219177	0.6566594672	-0.180043341	-0.145893112	0.2121512482	0.0718200355	fac2	
v000881	0.9893057062	0.4609709275	0.0294988622	-0.157758186	-0.216689113	-0.009119816	fac1	
v000882	0.0488469615	0.021553251	0.1355343663	-0.18191476	0.6529370009	0.0989405882	fac5	
v000883	-0.201027893	-0.242995489	-0.340648645	-0.133432261	0.3907873984	-0.245955864	fac5	
v000887	0.0431477026	-0.298789284	0.6401984754	-0.245642631	-0.031823054	-0.051013248	fac3	
v000889	-0.273884648	-0.133160053	-0.111080168	0.1687759413	-0.428632693	-0.106252528	fac5	
v000894	0.2955880535	-0.151719987	0.5148813962	-0.054745764	-0.277119799	-0.07303513	fac3	
v000898	0.0366642656	-0.215188581	0.3592985014	0.1876239806	-0.120000286	-0.014957803	fac3	
